"","M0000000098","M0000000917","M0100001106","M0100001391","M0100001999","M0100002129","M0100004541","M0100006116","M0100008994","M0100009026","M0100009123","M0100015755","M0100020377","M0100020409","M0100021374","M0100022006","M0999907765","M0999912026","M0999923680","X10800_15","X11355_10","X12444_39","X12450_42","X12685_57","X13572_43","X15435_4","X15515_2","X17355_56","X17384_110","X18339_207","X18401_18","X18870_1","X3026_5","X5228_25","X7625_27","X9747_48","ENSG00000005812.11","ENSG00000014123.10","ENSG00000069275.13","ENSG00000072401.15","ENSG00000079277.22","ENSG00000082074.19","ENSG00000084090.14","ENSG00000085063.17","ENSG00000085978.22","ENSG00000087206.17","ENSG00000100129.18","ENSG00000100823.12","ENSG00000103365.15","ENSG00000104343.21","ENSG00000105373.19","ENSG00000108312.15","ENSG00000110931.19","ENSG00000115053.17","ENSG00000118596.12","ENSG00000120899.18","ENSG00000120992.18","ENSG00000121060.18","ENSG00000129103.19","ENSG00000130520.11","ENSG00000133703.13","ENSG00000134152.11","ENSG00000134851.13","ENSG00000139746.16","ENSG00000144848.11","ENSG00000145912.9","ENSG00000155287.11","ENSG00000158201.10","ENSG00000162923.17","ENSG00000163412.13","ENSG00000163466.16","ENSG00000167207.14","ENSG00000167658.16","ENSG00000168421.13","ENSG00000172965.17","ENSG00000181381.14","ENSG00000189091.13","ENSG00000198162.12","ENSG00000198242.14","ENSG00000198604.11","ENSG00000198833.7","ENSG00000204590.12","ENSG00000211747.3","ENSG00000211772.11","ENSG00000225190.11","ENSG00000230989.7","ENSG00000242616.4","ENSG00000246263.3"
"X17384_110",0.017727570885576,0.0074086681741466,0.0197787679653445,0.00451035215991576,0.0260785434988702,0.0328724511575747,0.0289705498040911,0.0074375757735138,0.0287675359976851,0.0437089899679689,0.0391854906056386,0.0313840707405644,0.0215815934099465,0.0167704413046197,0.0675286108278427,0.00858600607420136,0.00838245793982475,0.044090456827651,0.00121046298809538,0.00841498403212658,0.00842593724008441,0.00411098710826273,0.0240792702778924,0.0536008944546161,0.00156277307429416,0.0760640043329072,0.126930507767279,0.0760607037175725,0,0.00242609251026205,0.0051522663545094,0.00290984680036313,0.00355404750120949,0.00314237193258761,0.0409810366428891,0.0482544905188146,0.0330775017422008,0.00261674350795676,0.0394213226800793,0.0114221788572268,0.00121734467034682,0.0312692534160964,0.0112119499766456,0.00414362632800302,0.00574541513095213,0.0211815586293961,0.00670302328742308,0.00404989258923906,0.0246672892054502,0.0193961629011829,0.00331211299210105,0.00196394292981249,0.0382617519095783,0.00153488331776438,0.0263105786250604,0.00577833785001745,0.00098192428090398,0.025193885371589,0.0416497207762143,0.000411791818739788,0.00759524299043971,0.0220262217804549,0.0173549440493573,0.00854308474716672,0.0253881994662275,0.00292446827764425,0.00477804837845895,0.0193977797508162,0.0024025077352935,0.0366824903156427,0.0363775214807771,0.0278478235966639,0.000472561021216619,0.0188093199209532,0.0244169675796191,0.0303135362041928,0.0291793226683892,0.00536249541864535,0.00721356259327188,0.0182624104821476,0.0270056432691283,0.0110368634390765,0.0137688279697144,0.0131593325695408,0.0209228742917458,0.00405381265452187,0.0205441012755438,0.0272595946274839
"X18339_207",0.000825279993781002,0.00090263598088242,0.000739898191012564,5.91834414017831e-05,0.00176812338170269,0.00260867032621268,0.00210642050057569,0.000442729723808621,0.00215034352983193,0.00113154047020021,0.00256562037242116,0.000600462117126312,0.00193523297061754,0.00079213625758584,0.00554483867291595,0.0008147954740976,0.000416356013037714,0.00335789128756977,5.58689904705805e-05,0.000978281464163056,0.000701077823412221,0.000760612651882052,0.00102688922250913,0.00130478573613539,0.00018079513652622,0.000806752056690568,0.0115762803764552,0.00121867532589624,0.00242609251026205,0,0.000618696032654704,0.000459902448089027,0.000935642857571697,0.000252948351766312,0.0013386509368097,0.00214965954265725,0.000929945497689987,0.000302370214179179,0.00147408486936394,0.000915626065267934,9.43787649640932e-05,0.00142145071586049,0.000845073363848179,0.000415508082846883,0.000218845980006278,0.000521138363311888,0.000806752803199764,4.26868806497282e-05,0.000956339638303168,0.00129878470008042,0.000309381438595353,0.000291088235091324,0.00181775950567446,0.000148606761512448,0.00145336457781212,0.000598944742220644,0.000148380695999398,0.00130914914399475,0.00269228105410088,5.23226615352936e-05,0.0005439258903947,0.000572310355695871,0.00145551372964719,0.000496162262788987,0.00153618333008686,0.000436893340338043,0.000247659842820137,0.000981697555053828,0.000339166220894428,0.00139740736430574,0.000963580408112523,0.00183373415601109,6.90847699968556e-05,0.000959474536644548,0.00189159551976674,0.00171216836035941,0.000928007417401844,0.000446684398172208,0.000342033076828546,0.000925463924505331,0.00176228569464481,0.000914710721364798,0.00147475083486673,0.000204091457203484,0.000984577997341344,0.000169628137021221,0.00129539819740912,0.00139567550245727
"X18401_18",0.00157265877712554,0.00125032097309976,0.00147780824215605,0.000218297801902254,0.00316640889917409,0.00451201588282544,0.00374988175708292,0.000830310590457795,0.00338688755423147,0.00252442934368352,0.00452276103535493,0.00158326855762059,0.003017354893746,0.00150711585345292,0.0075981971230092,0.00127255771263578,0.000706662713902453,0.00555386535559865,0.000150751312767381,0.0015816051191906,0.0013451340166074,0.000858577762687211,0.00213086052325258,0.00277574108869126,0.000210469666701546,0.00315095289393153,0.020885238908753,0.00316238676649162,0.0051522663545094,0.000618696032654704,0,0.000494609145839339,0.000774808450524951,0.000479432572908317,0.00261002824464675,0.00302892529692304,0.00190080586107006,0.000451148904953902,0.003557105575284,0.001543997795749,0.000177872545127252,0.00286334557061572,0.0011297826864336,0.000583370246725227,0.000428218214612242,0.00162375911878579,0.00114378684913081,0.000428547850173475,0.00174949496159869,0.00209581349024899,0.000567455715243378,0.000320590502353977,0.00207487363585954,0.000229599159663696,0.00273864973312537,0.00100496561423414,0.000153904103789473,0.00238822163208206,0.00396359108156012,4.52071438742582e-05,0.00105397553553217,0.00149853286795567,0.00228421092120499,0.000754509871087459,0.00221753812948207,0.000500994627524597,0.000412582243816227,0.00220897409653301,0.000505068490026057,0.00313278125435744,0.00222332717170243,0.00303964527253403,7.1697797630524e-05,0.00211562287905039,0.00263691942779922,0.00355616040575189,0.00176786383077947,0.000797559547171034,0.000778153425342588,0.00159444638069411,0.00386774715207691,0.00122347780960275,0.00187724481145805,0.00105527525953457,0.00162532260728509,0.000326172065662166,0.0019916466926253,0.00250714781508812
"X18870_1",0.000850235342039849,0.000668751586089113,0.00084015571385966,0.000131174595883882,0.00175196516040855,0.00221198083406537,0.00220900633900032,0.00042865653794238,0.0023000509325324,0.00142495609073056,0.0026885926785875,0.000893194709257498,0.0016477262622572,0.000862482735696733,0.00564477552975698,0.000821819052376305,0.000392923861836642,0.00356833183334179,3.48945285885568e-05,0.000948419243661558,0.000660592521968729,0.000687631589098301,0.00118283904482996,0.00142563086398281,0.000149344679267523,0.00157332161013666,0.0124198919135357,0.00142055877523961,0.00290984680036313,0.000459902448089027,0.000494609145839339,0,0.000468226920713064,0.000285909944347848,0.0014597307564074,0.00236083633871545,0.00106745368914099,0.000280191498487232,0.00144105064293433,0.000817769728337402,0.000120348255296459,0.0019060672055365,0.00072355276310387,0.00053903004969885,0.00019717456759818,0.000870390701201625,0.000497199952170397,0.000173850398733708,0.000996902996391818,0.00118981561818028,0.000346239405960258,0.000153032998619629,0.00186309300826479,0.000155081288758503,0.00141064463371245,0.000623763695965886,6.88222979842681e-05,0.00153619057848659,0.00225029585764151,1.91573901529563e-05,0.000561077600175286,0.000700126459994198,0.00163528574672229,0.000427996287763378,0.00119653725088227,0.000246709127182505,0.000239589299658335,0.00106199808202066,0.000296706566038656,0.00225728015976743,0.00164937583205691,0.00155543401716919,4.53607650408542e-05,0.0011000315743921,0.00171408680589611,0.00215499930637813,0.00111246422258328,0.00049434961516268,0.000490948848617776,0.000991968507470652,0.00179074493297251,0.000920291121260812,0.000936923662206216,0.000840720289923527,0.000715030435136907,0.000178863588045054,0.00105370852349242,0.00179062594619349
"X3026_5",0.00108726045948277,0.00143761682643903,0.00112785379667897,0.000156218536634569,0.00258711907858685,0.00377442080501571,0.00304683203553792,0.000783290401205048,0.00305980569807706,0.00171659220688707,0.00367298799896197,0.000806096655462253,0.00260821742702574,0.00122401189525119,0.00795303016228944,0.00122437011752709,0.000714713754269967,0.00485289765384937,0.000170313348348512,0.00138190050583021,0.00111338357795265,0.000893264060989316,0.00156795559370649,0.00195479488352758,0.000298017643945954,0.00146482175968521,0.0166980819141193,0.00185590367232388,0.00355404750120949,0.000935642857571697,0.000774808450524951,0.000468226920713064,0,0.000311730447630087,0.00212519188634676,0.00297794045612065,0.00138408249093858,0.000452164559041594,0.00276745306194205,0.00161913780488335,0.000151412360240635,0.0020942597924002,0.00107849207261214,0.000537158274028009,0.00034154683219741,0.00066757575548796,0.00128805393506485,0.000125382671473571,0.00180473496835331,0.00204466234738911,0.000440583368383608,0.000514333385138162,0.00215979356753335,0.000267956292429184,0.00223177039293144,0.000810224694594921,0.000279608007085889,0.00206104568928483,0.00417592536308688,0.000104144446909324,0.000672024381051431,0.00111417231321884,0.00175686176855905,0.000749689480707177,0.00241307437159963,0.000711986123897873,0.000444820756629918,0.00124147436820918,0.000504212243132825,0.00192989839983848,0.00123516922137454,0.00285961127941231,0.000154517734266918,0.00111444024302603,0.00239174727198512,0.00184668949761853,0.0018488768358358,0.000654130774737016,0.000722617361706671,0.00134315529026014,0.00241912556805558,0.00136575916690607,0.00220665978951131,0.000533451831382522,0.00140975562781499,0.000301528339824946,0.00200913299898568,0.00151044352010149
"X5228_25",0.00082129738163092,0.000865036072213646,0.000928045041469485,0.000251209441619105,0.00209777794457419,0.00247867752702364,0.00226194834860677,0.000526183271587434,0.0021401493945491,0.00154975630499495,0.00272245656706532,0.00108757048532639,0.00111051644785488,0.000913274794799646,0.00419225546898546,0.000796671712277022,0.000449341078650991,0.00356147053429803,0.000133932037713965,0.00072605925556594,0.000847247912554332,0.000391336421404525,0.0012560168769244,0.0018461994348685,0.000201661526828879,0.00212479653122985,0.0123953925263837,0.00185302548031046,0.00314237193258761,0.000252948351766312,0.000479432572908317,0.000285909944347848,0.000311730447630087,0,0.00164365091734464,0.00179686560596287,0.00111103526582422,0.000279536660918248,0.00192134977126561,0.000429332600181505,0.000143983312703726,0.00193309462522379,0.000668120722429271,0.000484957711821672,0.000275914694408417,0.00102295853134687,0.000583950642852741,0.00037551422618045,0.00105975169742011,0.00106209210647783,0.000243335731346307,0.000207922901024961,0.00229119452901298,0.000124105572135473,0.00148414137216888,0.000467626516170966,7.98922071908707e-05,0.00152379753814903,0.00243444343650895,2.06328597134838e-05,0.000616989945542971,0.000970129214665557,0.00196843868136541,0.000435497611341259,0.00122785898730796,0.000288871603850802,0.000253613492633448,0.00132454810593462,0.000150144138298814,0.00129733479614651,0.00137802018160532,0.00171085488685795,3.02382679348028e-05,0.000982585425162144,0.00178034781090494,0.00183926102350789,0.00129319065297588,0.000447558795927709,0.000497237885748982,0.000805621464745874,0.00268196723831445,0.000742018708787657,0.00134615258274599,0.00101936430789214,0.000742884875083669,0.000252016764104459,0.00133716378546999,0.0014384682940763
"X7625_27",0.0291123743716555,0.00413354230326572,0.018169120482786,0.0140238493359078,0.0331684463359011,0.0434675566465962,0.0137434452166098,0.00415901641674617,0.0259882441529634,0.0250953225479522,0.0311167592464356,0.0136918282677497,0.010660049155883,0.00988567725295703,0.0637109843903848,0.0108214485084054,0.00404179509364979,0.0214929455014679,0.00361018566196579,0.00500727927208154,0.00456331495457842,0.00205149155620335,0.0257902786755629,0.02530994751972,0.000906965735791513,0.0720869800729501,0.0666592914097172,0.0388691618991241,0.0409810366428891,0.0013386509368097,0.00261002824464675,0.0014597307564074,0.00212519188634676,0.00164365091734464,0,0.0209020347974538,0.015625648170909,0.00134383152635476,0.0207260528506684,0.0140999379726468,0.000592600012525234,0.0336136631700242,0.00564882068287806,0.00237212512831621,0.00287642422766227,0.0133336289187718,0.00362257650214948,0.0157065458843339,0.0121858096785396,0.0105728639605182,0.00159372311247588,0.00117565080789351,0.0524904207103738,0.000814635506611915,0.0525454327343087,0.00908786381688806,0.000605458808389037,0.012602301726755,0.0336206315929787,0.000205060977230642,0.00869688391111982,0.0117402985980212,0.0124506492452198,0.00434544540332605,0.0124062975447284,0.00167599670129811,0.00233794456829943,0.0108237194133642,0.00121578382291056,0.0482377668991929,0.0147643579193846,0.0331706655208009,0.000281035879951786,0.0118380452497316,0.0469020445442235,0.0420990416066519,0.014052999904172,0.0207483679551381,0.00483271669229775,0.0138642286348018,0.0156901727081717,0.00602340379908727,0.0253378950461586,0.023791646626244,0.0124426696076869,0.00180627088986988,0.00916641662271029,0.0148389924170132
"X9747_48",0.00920179597552826,0.00485030746720468,0.0101105025706697,0.00226430226371566,0.015497180141996,0.0196889446164759,0.0169446278338118,0.0043664794865499,0.0183285483105593,0.0204656024171818,0.0222802729688275,0.0141143801060301,0.0134553428524605,0.00891552004882583,0.0425616938746081,0.00534118903956303,0.00435672202313586,0.0254059147166652,0.000609890920509637,0.00557678997295042,0.00525062944928492,0.00319721413691703,0.0134497419314423,0.0259967249371176,0.00110500958475751,0.0348213540898088,0.0822402943348597,0.0330471231231714,0.0482544905188146,0.00214965954265725,0.00302892529692304,0.00236083633871545,0.00297794045612065,0.00179686560596287,0.0209020347974538,0,0.0160915259539202,0.00184966046670103,0.0207760460595631,0.00731684630972981,0.000881278728380554,0.0155548639579099,0.00647900507276806,0.00252644833058646,0.00316818922322728,0.0103951345082931,0.00427375075917386,0.00248119103878112,0.0127122018292371,0.0118965029583946,0.00202265043862903,0.0015946576074949,0.0187883323584244,0.00119029829684981,0.0143596015676172,0.00390521466718738,0.000796505417405957,0.0124509720379203,0.0217531656968991,0.000267520977973426,0.00453157695772173,0.011165585487136,0.0114580057467416,0.00499422614251571,0.0129761373757792,0.00216150053575582,0.002817341044549,0.0104065043476104,0.00180194504394368,0.0186907295755708,0.016771615073644,0.0158794953252391,0.000386957305585428,0.0107120250387778,0.0139699233703719,0.0166759669532296,0.0150516909804947,0.00349506414426113,0.00397833016398489,0.00958371196629135,0.0159143223460582,0.0080620492978152,0.00669339791072727,0.00778252444536812,0.0102130141783388,0.00247422309997304,0.0109239195983047,0.0128245362175827
"ENSG00000005812.11",0.00625979016124281,0.00274347759668032,0.00681788561213153,0.00159017542934889,0.00961575605110236,0.0119919086178737,0.0100092040948988,0.0028285629909234,0.0113875299441419,0.015918366867422,0.0142424146199856,0.010321111550422,0.00811271022283767,0.0058801795028433,0.0251629814423052,0.00312564787473908,0.00288027094240341,0.0153417235717002,0.00043818443648361,0.00342849761032139,0.00319653637700999,0.00153895729892455,0.00916956533649534,0.0188406440249302,0.000574992014657319,0.0255386659618369,0.0473183770069635,0.0274738954217277,0.0330775017422008,0.000929945497689987,0.00190080586107006,0.00106745368914099,0.00138408249093858,0.00111103526582422,0.015625648170909,0.0160915259539202,0,0.000967720618319632,0.0142983244906486,0.00442087578159038,0.000459760487460436,0.0103984736784027,0.0040356010103657,0.00144585675611176,0.00208367017630809,0.00752337522759653,0.00247203549461767,0.00191205808390328,0.00881839592309552,0.00761159747346627,0.00116030826524998,0.000786964460532899,0.0145850312603933,0.000598100340043951,0.0117184393385819,0.00233929816744546,0.000398421344533308,0.00878367767090676,0.0147670259002075,0.000141560099254144,0.00276806317014205,0.0081503929808956,0.00687002326179557,0.00312067627806403,0.00879234379426048,0.0011404331188268,0.0016905097457602,0.00757973560775082,0.000901330275624111,0.0126125303145856,0.0108258061201652,0.0109076137543254,0.000181361753316491,0.00752336338878259,0.0095339220577513,0.0111198298528438,0.0104425468609437,0.00283762144742889,0.00252438287027283,0.00651573082973135,0.0107122442593556,0.00438194119535723,0.00525079371000497,0.00620877600748866,0.00761622578262398,0.00136542553243771,0.00680286203194773,0.00935451971855909
"ENSG00000014123.10",0.000671566076231221,0.000655326435576803,0.000757071480669178,0.000141271196511607,0.00158873230472629,0.00234871717955137,0.00194847065798589,0.000423690698427698,0.00201198921613376,0.00129954857726072,0.00234044447422441,0.000767242077821284,0.00144608023623936,0.000769430813667459,0.00394359021102033,0.00063962351557341,0.000391577722825414,0.00314734248924265,8.76115450008021e-05,0.00074083676287453,0.000606883905799269,0.000454834533107589,0.00104829281236109,0.00130907885640962,0.000140061597271771,0.00160016533283052,0.0107908665525563,0.00147721536182188,0.00261674350795676,0.000302370214179179,0.000451148904953902,0.000280191498487232,0.000452164559041594,0.000279536660918248,0.00134383152635476,0.00184966046670103,0.000967720618319632,0,0.00198412730803262,0.000695555261258707,0.00014548961536096,0.00163008500531132,0.000567022631585939,0.000264153898983819,0.000154352603200213,0.000684346545002285,0.000580498148816034,0.000275533875572249,0.000975318622500449,0.000989091975722197,0.000274864768813537,0.000198397128687263,0.00131951782563579,0.000166389502784102,0.00125991634765488,0.00051617643836286,9.86469354230978e-05,0.00115792259294969,0.00205136483550411,3.47423901501395e-05,0.0005372499706085,0.000815104769373134,0.00121859044051795,0.000441301988444119,0.000985316450129304,0.000265653294905568,0.000246240375665435,0.00108503807775287,0.000263398758567236,0.00137695704039679,0.00139144740651843,0.00142007899172751,6.28204927798327e-05,0.000791494651745455,0.00154455986376571,0.00152709700417575,0.00116828529729782,0.00044317227009688,0.000479264199706701,0.000819152953665594,0.00155459480157762,0.000772680993753655,0.00104110153470577,0.000701297225228765,0.000613546257538918,0.000223331454239744,0.00102024977159979,0.00112367638605125
"ENSG00000069275.13",0.00897123819125244,0.00488028617114318,0.00953034791404526,0.00245932717131213,0.0160113069683749,0.0214623507836444,0.0164535869216743,0.00453266396587891,0.0169711521671109,0.0188953384978808,0.0221198588419008,0.0125273741823902,0.0132275210428392,0.00861367130640668,0.0401091620696251,0.0056231295459375,0.00429142947095422,0.0249204945120298,0.00102488481661641,0.00590838212810242,0.0056583451193848,0.00254970618204497,0.0136859315762167,0.0233947415930061,0.000980543781893663,0.0324302033335115,0.0855729636246939,0.0312455319158266,0.0394213226800793,0.00147408486936394,0.003557105575284,0.00144105064293433,0.00276745306194205,0.00192134977126561,0.0207260528506684,0.0207760460595631,0.0142983244906486,0.00198412730803262,0,0.00752623858056205,0.000922162902724938,0.0145305709191433,0.00614358595921353,0.0020941841475583,0.00277808811212907,0.00961517224817954,0.00470303106621326,0.0034783985029175,0.0135801280379207,0.011797178925771,0.00191634489822869,0.00158692676758421,0.0160491700028965,0.00122755845698579,0.0159378463308504,0.00419930109811388,0.000854522411851414,0.0118424649982092,0.0206602930649382,0.00023740104274809,0.00496536676712627,0.0108214976516197,0.0107743192819698,0.00460693402163257,0.0122308090053802,0.00208812569951247,0.00263110216294961,0.0111121285861778,0.00174230774625287,0.0178336463649363,0.0142810294554629,0.0169432147375825,0.000418955919373408,0.0104591449648093,0.0146961346646662,0.0167490310131337,0.014045353079453,0.00429528800799643,0.00441234651930471,0.00922097999909953,0.0170939345241997,0.00704570716368924,0.00929400237951333,0.00836855334010761,0.00931503813006478,0.00236964442825133,0.0103312704973474,0.0103879600596968
"ENSG00000072401.15",0.00768062739016175,0.002340029775331,0.00504703880786909,0.00265057551029668,0.00928542868702248,0.013027444311853,0.00692737824994912,0.00205456537733489,0.00859190718475085,0.00620310369050929,0.0112479704001687,0.0034649234864449,0.00608274182320377,0.00372338623125245,0.0220790583417537,0.00376890399774876,0.0016283796699176,0.0098247422497177,0.000988377269356752,0.00324576059809186,0.00259844301491612,0.000974394501551285,0.0065913759888165,0.00645565787095366,0.000468302476984096,0.0158638542100299,0.0381114916227173,0.00838862127626563,0.0114221788572268,0.000915626065267934,0.001543997795749,0.000817769728337402,0.00161913780488335,0.000429332600181505,0.0140999379726468,0.00731684630972981,0.00442087578159038,0.000695555261258707,0.00752623858056205,0,0.000219048038684053,0.00826893016464707,0.00222166102895756,0.00115228402642168,0.000950341548684948,0.00362460629083373,0.00231781109087402,0.00312155303749139,0.00468755550639658,0.00499636900897336,0.000990705625155065,0.000648590094362607,0.00871690216721133,0.000464473102019943,0.0135516571246576,0.00301612745321424,0.000428964541439579,0.00428619786261352,0.0113879983397872,0.000134068711518735,0.00262729611504004,0.00374906833792588,0.00383928420112393,0.00140992289044581,0.0051777415755849,0.00115743059002089,0.00098177218966134,0.00376889701927035,0.00091724758426652,0.0129786687771772,0.00503831210836941,0.0112154674867763,0.000195808781724616,0.00415235481526796,0.0102440346250759,0.0118551987788617,0.00499888043348069,0.00488238300402381,0.00217292445177278,0.00347103336647148,0.0069605057347303,0.00271309121537612,0.00591173264851093,0.00468211148858419,0.00468558360003912,0.000655805932575084,0.0043340478657819,0.0038768836817452
"ENSG00000079277.22",0.000345422583045963,0.000286652507926532,0.000347093838594523,5.79615075635872e-05,0.000817027935873288,0.00105104245780407,0.000865612897630305,0.000168191742247915,0.000902746363249789,0.000598626075567244,0.00104905936304634,0.000331505605520721,0.000639706612554006,0.00033861861409318,0.0017469516836966,0.00025573749869607,0.000157242329642474,0.00141937573072887,3.65799048020011e-05,0.000319697267456767,0.00030878871343106,0.000241498485647687,0.000460436038202443,0.000686316045526219,5.47318150451691e-05,0.000707453009744186,0.00492093706450769,0.000730807411067042,0.00121734467034682,9.43787649640932e-05,0.000177872545127252,0.000120348255296459,0.000151412360240635,0.000143983312703726,0.000592600012525234,0.000881278728380554,0.000459760487460436,0.00014548961536096,0.000922162902724938,0.000219048038684053,0,0.000836510258105359,0.000203063658722565,7.54306605988732e-05,6.00535124228599e-05,0.000276796411654992,0.000209337430845457,0.000189021614550005,0.000416342547824635,0.000395368912747713,0.000117860854193891,8.99581488047614e-05,0.000598636018928475,9.41799302563355e-05,0.00049802253179369,0.000233566775677475,3.48530365212243e-05,0.000494664401004165,0.000740547845902574,1.56899678606787e-05,0.000228825749027921,0.00044868346628465,0.000589584744666187,0.000205894968207746,0.000322939710073569,0.000114065192342686,0.000113984011182191,0.000472966787241237,0.000116573612463441,0.000517528798151383,0.000579588755181422,0.000514395754007242,2.97770572933131e-05,0.000247614192474158,0.000616705245365546,0.000620955239991143,0.000659323733846465,0.000204610056522898,0.000240025868928919,0.000435232555279541,0.000644632798621316,0.000358941749990096,0.000519566050272372,0.000256925851106062,0.000255240489556527,0.000102711004383417,0.00051068005346648,0.000435960952766518
"ENSG00000082074.19",0.0155298776341782,0.00447805540642805,0.0104310746718009,0.00628958504881241,0.0204268566090388,0.0261386278275923,0.013868573754137,0.00334651128931815,0.0192207228243987,0.0174085903718068,0.0220176908758015,0.00890599965820854,0.00931602875700883,0.00727074065648429,0.0426421049579011,0.00707841804725077,0.00318327156909787,0.0224170358278688,0.00185481642243464,0.00517388180735199,0.00460263947298104,0.00301910404396611,0.0134096810900509,0.0151632078705436,0.000915748507878565,0.0335834365694223,0.0723050409737947,0.0192481543295931,0.0312692534160964,0.00142145071586049,0.00286334557061572,0.0019060672055365,0.0020942597924002,0.00193309462522379,0.0336136631700242,0.0155548639579099,0.0103984736784027,0.00163008500531132,0.0145305709191433,0.00826893016464707,0.000836510258105359,0,0.00395767216944203,0.00285944499573801,0.00162072703174687,0.00916905390780469,0.00353203372246232,0.00760348098142848,0.00806890538205912,0.00765202228942946,0.00210016568635879,0.0010230176729823,0.0262827814146317,0.000987884042125979,0.0280815734249484,0.00513290320603725,0.000442932716340193,0.0114188137658462,0.0227903981421068,0.000183442629624783,0.00553821760199955,0.00857531742067849,0.00934474832064283,0.00313233197204699,0.0089441941070013,0.00157500705221239,0.00181119928426962,0.00852535470968408,0.00174475574346747,0.0281448175106113,0.0119651662449175,0.0194599127327313,0.000367878866372786,0.00797389588662578,0.0259495579618765,0.0233278279249398,0.0101145665690536,0.0104006669741047,0.00418086783555655,0.0103711004805729,0.0127885895794928,0.00479092510106625,0.0154291254386079,0.0139826317909184,0.00691664743351436,0.0012775321967419,0.00806731210443195,0.0132551538234376
"ENSG00000084090.14",0.00227329319086791,0.00146278398999539,0.00279348095308774,0.000639027308363514,0.00444668287526749,0.00660971410755466,0.0054030119178088,0.00149867482050556,0.00506926581633023,0.00526995080904283,0.00688608506156571,0.00377520607741898,0.00435887766588408,0.00262003461206069,0.0142472206019786,0.00201330069395709,0.00139940018326972,0.00755470076948629,0.000344284366725386,0.00172120680875669,0.00184006582443395,0.00102614643543728,0.00379967269500966,0.00628393178610412,0.000361064625851659,0.00852272358295106,0.0279742451824846,0.00878753679004248,0.0112119499766456,0.000845073363848179,0.0011297826864336,0.00072355276310387,0.00107849207261214,0.000668120722429271,0.00564882068287806,0.00647900507276806,0.0040356010103657,0.000567022631585939,0.00614358595921353,0.00222166102895756,0.000203063658722565,0.00395767216944203,0,0.00123851797182645,0.00105761625187981,0.00278903443044252,0.00168754507906602,0.00105618387290194,0.00406977835484807,0.00352845401275301,0.000408375607048825,0.000533276630772952,0.00554961258581302,0.000361042627130941,0.00414976739312593,0.00117880456570014,0.000323912279248948,0.00338441303451923,0.006252591779065,6.19162020189021e-05,0.00174294654466491,0.00278158681816199,0.0040744271668256,0.00151933326299009,0.00430313143496599,0.000700320694068967,0.000866100589592496,0.00378852207910492,0.000390852811718648,0.00638652833229069,0.00355965830838304,0.00495032518921299,8.85165903352969e-05,0.00301122611938097,0.00556131512191695,0.00526216960176862,0.0036233941486346,0.00110185046767283,0.00142833350157528,0.00315357295074969,0.00546320089740887,0.00231247564793607,0.00296030694210033,0.00187573457051243,0.00253962387999911,0.000854888134225484,0.00352162151690493,0.0039936792674926
"ENSG00000085063.17",0.000854742096055747,0.00114857397750418,0.00131626634110095,0.000369905837073913,0.00233310124095778,0.0029598500812988,0.00309928757716143,0.000884638627629567,0.00258748728753988,0.00211576660524238,0.00371200135926331,0.00152970039688621,0.00163068498516589,0.00138058224342596,0.00771005263729919,0.00128438914815542,0.000730035234229042,0.0047808343909764,0.000247295082893473,0.00112433887035932,0.00114855866431139,0.000681369918078053,0.00184319717647535,0.00215191340941092,0.000294281865467608,0.00273538325907217,0.0168794181633339,0.00251531172477981,0.00414362632800302,0.000415508082846883,0.000583370246725227,0.00053903004969885,0.000537158274028009,0.000484957711821672,0.00237212512831621,0.00252644833058646,0.00144585675611176,0.000264153898983819,0.0020941841475583,0.00115228402642168,7.54306605988732e-05,0.00285944499573801,0.00123851797182645,0,0.000452507777278491,0.00169767032570605,0.000945577364857745,0.000406892426541724,0.00172299599942798,0.00199025065011557,0.000422594992057074,0.000245817530624204,0.00253134520248677,0.000178479345777275,0.00226074230085101,0.000570039674175467,0.000129089088548134,0.00287521778709731,0.0041592547641679,1.74604820581662e-05,0.000722480914640894,0.000907275881070317,0.0019962406997391,0.000449077387179977,0.00236368477087211,0.000390789326889189,0.000368274420955777,0.00153950854734017,0.00033615733602696,0.00261182418864582,0.00119905251751369,0.00290296537857161,7.7537501002697e-05,0.0014659535994575,0.0029277426075649,0.00244607456241993,0.00157321531801726,0.000554283057942607,0.000876078777294297,0.0014803757133615,0.00343274610140505,0.00107267448527372,0.00150752456154323,0.00161720908512904,0.000935929954929133,0.000244256973713543,0.00172079917072016,0.00210123913659239
