"","M0000000093","M0000000275","M0100001073","M0100001208","M0100001287","M0100001416","M0100001426","M0100001730","M0100002910","M0100003695","M0100004089","M0100006379","M0100020214","M0100020371","M0100020487","M0100021093","M0100022041","M0999912117","M0999925422","X11117_2","X12020_39","X13463_1","X13998_26","X17761_2","X2944_66","X4464_10","X5508_62","X7861_9","X8368_102","X9021_1","X9829_91","ENSG00000055609.20","ENSG00000066739.12","ENSG00000068650.18","ENSG00000070961.16","ENSG00000071054.16","ENSG00000072364.13","ENSG00000075539.15","ENSG00000080503.24","ENSG00000082701.17","ENSG00000084623.12","ENSG00000084676.15","ENSG00000085224.23","ENSG00000099795.7","ENSG00000100216.6","ENSG00000100220.12","ENSG00000100354.21","ENSG00000100836.10","ENSG00000108510.10","ENSG00000114127.11","ENSG00000115020.17","ENSG00000115464.15","ENSG00000116586.12","ENSG00000117362.13","ENSG00000117625.14","ENSG00000121741.17","ENSG00000123104.12","ENSG00000124222.22","ENSG00000131503.21","ENSG00000132466.19","ENSG00000133858.17","ENSG00000134153.10","ENSG00000135390.21","ENSG00000136044.12","ENSG00000137817.17","ENSG00000138688.16","ENSG00000143164.15","ENSG00000143575.15","ENSG00000147162.14","ENSG00000155115.7","ENSG00000155849.16","ENSG00000157106.17","ENSG00000157764.14","ENSG00000159596.7","ENSG00000160584.16","ENSG00000162869.16","ENSG00000164081.13","ENSG00000165671.21","ENSG00000166747.13","ENSG00000169246.16","ENSG00000171634.18","ENSG00000173575.22","ENSG00000180879.14","ENSG00000184840.12","ENSG00000185864.16","ENSG00000187742.15","ENSG00000207233.1","ENSG00000215421.9","ENSG00000230590.11","ENSG00000237550.5","ENSG00000239183.1","ENSG00000239665.8","ENSG00000242588.6","ENSG00000252464.1","ENSG00000253729.8","ENSG00000264343.6","ENSG00000271204.1","ENSG00000271533.1"
"ENSG00000114127.11",0.00672473966954298,0.0145651986662755,0.00272675006107862,0.00905308399513591,0.00636658676483583,0.0211830406733862,0.0231654658149635,0.0130455068113521,0.00952311359436671,0.00960385831907654,0.0012439734177197,0.020705783278114,0.00205858260917578,0.00264896027174944,0.0105500632871025,0.00364185810883301,0.0255805004518669,0.00942280724259112,0.0109551309282536,0.00284736816095696,0.0133908217674187,0.0307624299675627,0.00106973095796356,0.00687609708056939,0.0321612672490144,0.000985553201355459,0.000714962685909798,0.0189837579675622,0.0239025031483158,0.0051331528862504,0.000542802285745663,0.00223861050561742,0.005337569840314,0.00196687289869818,0.000150357640052214,0.00365343200766538,0.00537500779518073,0.00405477863803339,0.001610132973722,0.00200534573897929,0.0047273600149053,0.00149738980640116,0.00258519335441346,0.00107090831569297,0.00209340644412161,0.000174774541687916,0.00349515343837812,0.000651639992520198,0.00408672375229384,0,0.00546921445312863,0.00685887117492553,0.00112853791415063,0.00118179005450988,0.000561073668327977,0.00106414366106995,0.00476737466502715,0.00594678709401039,0.00352904083005639,0.00318035326447182,0.011291327805924,0.00988741186983669,0.00248994958292086,0.00152701873868011,0.000616595736889629,0.003967709913377,0.00170947403414304,0.00546797760413985,0.00398062866195854,0.000878435952493719,0.00216970315903736,0.00413251482457956,0.00534765332748284,0.00101268148097231,0.000650313548456659,0.00177720274861023,0.00433078353736123,0.00733204435247498,0.00383377091737319,0.00238892603472451,0.00565361115660716,0.00747643890075078,0.00794993993674364,0.00360657212306961,0.00214826618689287,0.00259022053296282,0.000598439201227496,0.0028737399001894,0.00819180136761797,0.000595075247118474,0.00423878994545113,0.00200236266608312,0.00669116561414412,0.00522612518350335,0.00150305534645138,0.0075138151804734,0.00302921603056474,0.00553820608746397
"ENSG00000115020.17",0.00442180197914563,0.00970486569801019,0.00179042070453985,0.00587130301579215,0.00412858824278623,0.0138086810542991,0.0151957059863475,0.00833599612462605,0.00638464115138168,0.00648586248475144,0.00084793733670236,0.0134721138572562,0.00133171648208773,0.0017068323041172,0.00692604406750824,0.0022841997784815,0.0167358233535456,0.0063993216684335,0.00713637885300245,0.001740329176417,0.00864314558333186,0.0205353920126424,0.0006337114180871,0.00432842908184954,0.0214935880479971,0.000544901290603239,0.000421031370262574,0.0126690379036682,0.0154078360317641,0.00330841284122031,0.000303544812065184,0.00154982261068525,0.00370119407400895,0.00115819805674905,9.31210529957621e-05,0.00244455350337604,0.00353009288073585,0.00268117420654726,0.00108276432630862,0.00147398319719079,0.00292542057692783,0.00105685216254161,0.00176538913662073,0.000750271501472391,0.00122132364012749,0.000151289842530222,0.0023670406161996,0.00051889299885771,0.00283125472719089,0.00546921445312863,0,0.00476823309934525,0.000670118795074025,0.000847181792524809,0.000435033374304859,0.000754955496059514,0.00276044791999472,0.00410164076327575,0.00240360069485896,0.00228103556824501,0.00744035034744052,0.00666222281580381,0.0015080736411353,0.00106007026907873,0.000405864701815659,0.00231001515963495,0.00125698663680483,0.00322014035952496,0.00279481039417998,0.000619888203206531,0.00145458832312146,0.0028724478362844,0.00322968873133053,0.000573637218156167,0.000469960082920551,0.00102274611149012,0.00286174485622411,0.00411585476939775,0.00262666180172795,0.00141150599580319,0.00373514408481872,0.00506728836306483,0.00549841541010435,0.00239864760762503,0.00158552974640533,0.0019350089683951,0.000372672318314835,0.0019802414402105,0.00546200597459048,0.000395233792897844,0.00285245389530656,0.00148557559372284,0.00448388701080529,0.00355293316182157,0.00113855812339599,0.00521856137105647,0.00211520770424181,0.00299295741658009
"ENSG00000115464.15",0.00680201171069964,0.0152568879870102,0.00264830781843797,0.00989033876470112,0.00629470588618589,0.0244453812253999,0.0235016513119947,0.0122227496745813,0.013722775763,0.0112630756516847,0.0012284566928533,0.0216462132472401,0.00267081209057282,0.00235778590918422,0.0121006963540567,0.00400455596059698,0.0288795684314399,0.0117922793221717,0.0107785699144868,0.00269562954819104,0.0120845064185105,0.0312868670592443,0.00126270852841506,0.00667791458069803,0.031989511463584,0.00102174697159082,0.000871526661615087,0.0192746481201097,0.0237635426469953,0.00518008241428199,0.000697111897774942,0.00227532826926595,0.00673268464386339,0.00156019801423839,0.000106032930291395,0.00361499749906951,0.00680221798346184,0.00438048988336843,0.00265993168591606,0.00206533708483588,0.00371790843071284,0.00131166815311398,0.00350887594977117,0.000912918384846209,0.00163075944177228,0.000253774153596229,0.00397059602173874,0.000903150428227662,0.0048898298061456,0.00685887117492553,0.00476823309934525,0,0.00145550333278504,0.00129848674484703,0.000551473347638164,0.001029656939368,0.00462380087033854,0.00702088061751353,0.00343935191688771,0.00390000058831078,0.0112322318905546,0.012705775169136,0.00261714358330604,0.00144682719161275,0.00181005425806147,0.00332920625313499,0.00192743749700115,0.00462871628058926,0.00481817346378549,0.000904550589041225,0.00337833417880387,0.00498611746841273,0.00490832809889387,0.000816601536475189,0.00072028870680422,0.00168369466956094,0.00406275589593484,0.00882730542635953,0.00370263636668725,0.00371788362861661,0.00692007151230177,0.0085659568293947,0.00990856631761222,0.00391048813913844,0.00330290214481706,0.00373773832492511,0.000837678666962017,0.00350106330642704,0.0111247586499624,0.00143664998071026,0.00433329409102502,0.00259246552180612,0.00658455900700074,0.00495422042518986,0.00278058160622084,0.00890388357958513,0.00364668955725138,0.00767482393546383
"ENSG00000116586.12",0.000817154583608619,0.00202285496924209,0.000402001304114619,0.00167434164704358,0.000799141489768012,0.00390592226770606,0.00286875861198687,0.00136392635666458,0.00230187405144365,0.00115604823248885,0.00026518802582761,0.00237789489410635,0.00062082142622275,0.00037082421150461,0.00189599854330947,0.000775621927536168,0.00580619184466848,0.00121806266761721,0.00160856773283208,0.000334702224979326,0.00171982995643369,0.00325637832663887,0.000141802077333601,0.000994126292180644,0.00438827200841544,7.60581375096996e-05,9.11229303591346e-05,0.00200681913445919,0.00286938373000714,0.000619952818147789,7.80129536210404e-05,0.000325127728143065,0.00118830995009437,0.000334776419287016,3.83806354942618e-05,0.000499242390506286,0.00123858451871563,0.000665461993303873,0.00070865364994987,0.000291820022559383,0.000693910125198515,0.000190213218249924,0.000647716164874832,0.000168030943676039,0.000351682226970294,4.07778534504157e-05,0.000501875660981037,7.42156939587764e-05,0.000415686900217651,0.00112853791415063,0.000670118795074025,0.00145550333278504,0,0.000167567384406588,9.94574407367489e-05,0.00015714249988992,0.000352075304289178,0.000598870848229402,0.000475111697117981,0.000335760543688483,0.00131367981564704,0.00197045586059744,0.000279112036560452,0.000226266395063013,0.000672084650178966,0.000393724974194371,0.00025770005058042,0.000739547257481673,0.000683350106472554,0.000122856649812603,0.000892811180299638,0.000359927941237446,0.000702666772802079,0.00011180474918794,0.000135449937762009,0.000205610062683954,0.000411986754874357,0.00146673928050115,0.000346790510961892,0.000670758067986035,0.00116869402425692,0.000440970162984572,0.00148376815362028,0.000684295061861104,0.000178769159129533,0.000178726174901526,0.000105985544773471,0.000462496566496166,0.00198430710347292,0.000381577679519079,0.000549131988730337,0.000236789046083626,0.00047000464041234,0.000929270775991986,0.000604291293086043,0.00118077460355014,0.000268332837264872,0.00100907337979451
"ENSG00000117362.13",0.00136328751549317,0.00281790842337465,0.000575349199148612,0.00153526366491688,0.0012155676571148,0.00390750991120345,0.00433739274840363,0.00237522056981616,0.00174124375089582,0.0020208608896114,0.000232032929101717,0.00361452621410794,0.000416366031619154,0.000418943962366706,0.00198508586940606,0.000636978610569762,0.00391198346690352,0.00184216884957975,0.00212871191118281,0.000436024119081722,0.00188948972824447,0.00646799728897571,0.000186090514134941,0.00120967103149966,0.00575320905952086,0.000145174465002059,0.000145820973238947,0.00396922595107485,0.00416193323605331,0.000898995737882616,0.000179766295460869,0.000357446672127247,0.00105913447693714,0.0002322551761772,2.782441998818e-05,0.000750654072310034,0.000978838960627204,0.000771809458446631,0.000289727987011502,0.000360272194300073,0.00109967519985093,0.000280297824875321,0.000406788026312911,0.000259699789254267,0.000237089364951227,7.65847336825161e-05,0.000645839024987048,0.000205333866155881,0.000838968258982279,0.00118179005450988,0.000847181792524809,0.00129848674484703,0.000167567384406588,0,0.000125729588967232,0.00021618030156253,0.000625346145245986,0.00125136596608463,0.000830485787261916,0.00081447520075025,0.00206549519635441,0.00210828282550347,0.000527480756321645,0.000310285204359943,0.000171093684962805,0.000470311072370233,0.000469980002194043,0.000872532002449977,0.000730907183128801,0.000220964604098238,0.000345065881737524,0.000873594913947299,0.000631572150699786,0.00020518833311712,0.000159218047364137,0.000312651805915571,0.000854473761115724,0.000970702031216578,0.000519654434348428,0.000432558754985717,0.00106181892852907,0.0013062338821617,0.00148292980799052,0.000758983756977485,0.000448019303241987,0.000632031058443258,0.000190403072203664,0.00061063491861114,0.00162031646183736,0.000122121622016579,0.000984782112098705,0.000378981706470249,0.0012661898803467,0.000816253493108722,0.000353314520194408,0.00142381435754891,0.000649056059154464,0.000775694834669825
"ENSG00000117625.14",0.000603249419775898,0.00133015505526435,0.000257053799454146,0.000725151743369547,0.000522699873985389,0.00178298965128765,0.00203971987117751,0.000924792607476988,0.000621679875190359,0.000680310042546233,0.000140621984714884,0.00166790272231289,0.000196796474206203,0.000223433389068591,0.000923944149660608,0.000287305850230797,0.00199945053604093,0.000729942325377617,0.00092895010080747,0.000171870227564044,0.000946897902926925,0.00296135883300673,4.55060690592804e-05,0.000434831593718968,0.00271766103880056,2.46567750315835e-05,5.48255244735776e-05,0.00182211899273846,0.0020378708598294,0.000371478104439367,5.43940945874462e-05,0.000224519145998035,0.000507108347802077,0.000159637178811056,1.60557121715117e-05,0.000281305818107333,0.000424139584970344,0.000334882985652887,0.000131535434451707,0.000149731577866319,0.00047583294768565,0.00015255178145343,0.000177437604408065,0.000109107472787813,0.00016290271088002,4.51769617585435e-05,0.000334646558161714,6.45710800656886e-05,0.000288524623130889,0.000561073668327977,0.000435033374304859,0.000551473347638164,9.94574407367489e-05,0.000125729588967232,0,9.72518568793938e-05,0.000130731287947175,0.000576974681077329,0.000320256278462002,0.000240886713271463,0.000888179394441184,0.000887721994172143,0.00014069937824831,0.000155285347351294,6.27429997796886e-05,0.000166597312080961,0.000178835852353008,0.000347678040764497,0.000316808660319295,9.01900089870643e-05,0.000177518651957788,0.000421677558313392,0.000294623743871779,6.52708755342672e-05,8.35063747793132e-05,6.72195711060888e-05,0.000300384533127702,0.000433193189892112,0.00038640675479128,8.51610546997364e-05,0.000451227213244481,0.000422424532948379,0.000777678401887006,0.000281329864125783,0.000167811802631504,0.000220766759384242,3.48369795119414e-05,0.000243944271348357,0.000712007690445265,3.02963339042798e-05,0.000387817464770407,0.000203688240659306,0.000557891573813325,0.000447055807924191,0.000139663811897667,0.000735836647083927,0.000317305511646078,0.000117498984504651
"ENSG00000121741.17",0.00102177621633335,0.00224247939209903,0.000431283856098513,0.00132170358515358,0.000937928778738197,0.00309093975927291,0.00342976055823064,0.00174791712557343,0.00146196649797531,0.00150064840967959,0.000201835186769293,0.00286016074403552,0.000334764135779503,0.000375630893202596,0.00156629973278379,0.00052136116819369,0.00344798254768828,0.00146658608138152,0.00160227379407974,0.000353504759928995,0.00172422112180931,0.00452724334498366,0.000124443630431075,0.000911202624504863,0.00528224446401455,9.87566266411022e-05,8.76142379582521e-05,0.00277520916191896,0.00333425175785442,0.000718858325936282,7.29863594469986e-05,0.000311283102102576,0.000951582573272674,0.000244675932880551,2.48002388429278e-05,0.000563157128383906,0.000792941649196817,0.000619722015876284,0.000259652556198062,0.00035401134369352,0.000864542531825614,0.000236367914828363,0.000379865807222477,0.00019361480143829,0.000252509738918649,4.9485409141997e-05,0.000513298438317584,0.000137334922055698,0.000646327078327637,0.00106414366106995,0.000754955496059514,0.001029656939368,0.00015714249988992,0.00021618030156253,9.72518568793938e-05,0,0.000659880389304814,0.000804411022641066,0.000563053745394132,0.000542759827504648,0.00165615319210372,0.00150700483164381,0.000371318245221565,0.000265311518219786,0.000124068770768478,0.000453853119641741,0.000345221155454897,0.000790170696375187,0.000590602956525797,0.000157428634742486,0.000319350783040849,0.000568863723361038,0.000761206529467096,0.000142797575112194,0.000117749333972176,0.000227886071304156,0.000609890998431585,0.000754265560224472,0.000466749730844935,0.000363883022175061,0.000844500067906587,0.00108079760479582,0.00130856410465609,0.00055330598439495,0.000337047764545231,0.000444377124902716,0.000132151693211038,0.000438549290367231,0.00114989953444327,0.000101950329719389,0.000664610641233706,0.000290899674458466,0.00097780518608557,0.000822908991828774,0.000330408334581767,0.00124574403136261,0.000422150951051278,0.000504959873608499
"ENSG00000123104.12",0.00383141741449029,0.00849992963311663,0.00150535929392556,0.00552261654056704,0.00374604398382495,0.0128038154021786,0.0140310111511506,0.00846270910574717,0.0067227356216096,0.00639425450322091,0.000616716532150681,0.0142790497271169,0.00119839000834044,0.00143837025934996,0.00637910052384226,0.00215986733726154,0.0128597071915409,0.00653366249338894,0.00609660050717747,0.00170453232546224,0.00708642506595574,0.017016573223392,0.000647922828830459,0.00381984077509214,0.0223186662150176,0.000701706997856177,0.000513843244246786,0.0104401143971114,0.0142911744767687,0.00314451314599151,0.000262931358866276,0.00100333023343273,0.00362605175900149,0.000954940055505552,3.34874138641945e-05,0.00207698924820783,0.00321653812241856,0.00244253760008879,0.000984332004301873,0.00123772677890085,0.00292111136042062,0.000713683271659482,0.00150649359437091,0.000510735994724647,0.00105320187473577,0.00010525569229448,0.00192370178403061,0.000414945645330237,0.0027922161564689,0.00476737466502715,0.00276044791999472,0.00462380087033854,0.000352075304289178,0.000625346145245986,0.000130731287947175,0.000659880389304814,0,0.00343342642439828,0.00178123788072525,0.00200476112961975,0.00680330146043091,0.00562972230576384,0.00166587105900191,0.000837389817876312,0.00040603597433672,0.00236944844198606,0.00117484881436227,0.00373072185290485,0.00211812519960031,0.0004785597868906,0.00110162969527832,0.0025742000811916,0.00361518606846737,0.000750788870488449,0.00029250198328983,0.00112735897464282,0.00275273893257856,0.00483763927404441,0.00190495564609916,0.00246951581980046,0.00339118049147402,0.00601765828285974,0.00524291079738226,0.00196993483836298,0.00178349328331212,0.00218255445398342,0.000600021663668828,0.00194617198258953,0.00419573053507871,0.000463487617774003,0.00212183226281272,0.000912743400675003,0.004516308249968,0.00297717945004967,0.0011918206771406,0.00503710859181506,0.00186937296287776,0.00426219794407569
"ENSG00000124222.22",0.00737291429453772,0.0148836750079422,0.00237143965541442,0.00778906048233492,0.00584351836664091,0.0194778308324137,0.0211896566610859,0.0154712407531833,0.00798006013840017,0.00984604417338436,0.000808211037962809,0.0215701272808131,0.00175065961762972,0.00197348417313286,0.00967243248378508,0.00324771556048231,0.0191252866979194,0.0080438669696487,0.011053261335473,0.00267215910981322,0.0103536386638642,0.0279712043630753,0.00125787819472255,0.00697429811854308,0.0282922543467041,0.000996626660068745,0.0010836788627495,0.0173009644549037,0.022584346957785,0.00499759228405644,0.000935771749587984,0.00199273093650618,0.00530673917708482,0.00120561576883048,6.61777440733357e-05,0.00375083042128615,0.00488581625528836,0.00369994240918905,0.00136908898017888,0.00148468739212662,0.00289311725750131,0.00102637336722887,0.00172404044837841,0.00119898161752994,0.00129469188058293,0.000317860208925247,0.00353079142249095,0.000890283939876774,0.00383963882441725,0.00594678709401039,0.00410164076327575,0.00702088061751353,0.000598870848229402,0.00125136596608463,0.000576974681077329,0.000804411022641066,0.00343342642439828,0,0.00351996717484619,0.00327454079620395,0.0103116719081155,0.00883568042553747,0.00124989650035123,0.00104957319170135,0.000726847216956961,0.00208346698751604,0.00184963866315086,0.00367651982956074,0.00247449606796451,0.000895231953160663,0.00158571174755062,0.0052450788109654,0.00252869429496023,0.00096794354812654,0.000745631348194164,0.00131752085743478,0.00516424036903785,0.00717514709851871,0.00459761179151129,0.00152239745597652,0.00526621577627861,0.00741007145003212,0.00802396258348815,0.00358819482478027,0.00274633117676177,0.00323943154797315,0.000505775206989774,0.00299452544092132,0.00983901265949465,0.000772636992487551,0.00520823985699518,0.00157466648634827,0.00816467017701948,0.00338366510544772,0.0012469920887885,0.00781111518498023,0.00388605000261433,0.00654360270705616
"ENSG00000131503.21",0.00345853982738015,0.00721282018084587,0.00143443188464978,0.00417742177328713,0.00324133510717628,0.0105985037049562,0.0117347860127961,0.00701682929403776,0.00464454904774684,0.00566719604838147,0.000613634704208251,0.0100714124438282,0.00107988377556077,0.00113143456217954,0.00535303952620618,0.0017115416895295,0.0111456652193771,0.00489638036377834,0.00608894078876028,0.00120280303254346,0.00541172924739964,0.0175903817183361,0.000474042869933068,0.00345711420348042,0.0156934770752746,0.000392238440490908,0.000373303908529901,0.0108219777156442,0.0113591836412956,0.00247124417332119,0.000425832872350136,0.00100928021282503,0.00270781217497236,0.000684485580165006,6.99878695259285e-05,0.00212440171911306,0.00264190191938069,0.00206505821390262,0.00075184363392698,0.00108777969187641,0.00252652023237188,0.000783358159257906,0.00111835348664849,0.000659110882660068,0.000726592667117138,0.000184669408976815,0.00171998573159404,0.000511801466047055,0.00226332737845768,0.00352904083005639,0.00240360069485896,0.00343935191688771,0.000475111697117981,0.000830485787261916,0.000320256278462002,0.000563053745394132,0.00178123788072525,0.00351996717484619,0,0.00227618115772626,0.00562486292174656,0.00569999403352031,0.00130470355302932,0.000760538858258762,0.00042144418557001,0.0014002289450077,0.00126933111012705,0.00241323455339486,0.00203558745876231,0.00055854013439811,0.000956193382937782,0.00243956756904345,0.00169977151040169,0.000548603457840121,0.000405908904202173,0.00089731620084071,0.00252565434346307,0.0027999694525252,0.00144565122667967,0.00120601975820924,0.00286237340923229,0.00361739602319389,0.00402219589271188,0.00213246256498092,0.00106131265531841,0.00160873684645893,0.000450259321126651,0.00170327271529529,0.00464551368669425,0.000288744404399765,0.00260322849527358,0.00105385779178951,0.00331355413014159,0.00229007338296708,0.000781859279266672,0.00386592334538992,0.00179665920522309,0.00247803109580046
"ENSG00000132466.19",0.00329554208608529,0.00695483536208378,0.00127573701667512,0.00400617192118896,0.00308301236968199,0.010409710534121,0.0115219441739294,0.00679022257488358,0.00524586106324114,0.00641444947198229,0.000470389378248807,0.00979297386482587,0.000913181578779532,0.000987539435883858,0.00521115449416473,0.00154392980827586,0.0106364824564391,0.00553602549380927,0.00593934045136848,0.00117356558365057,0.00529564172144815,0.0174074687369388,0.000539034361410877,0.00345071921929328,0.0148953735552667,0.000457480830750389,0.000372511782126415,0.0106817283584373,0.0111661897243596,0.00248285788579894,0.000397477759059685,0.000904782136373016,0.00253031626223146,0.000499766508212926,5.43500077865043e-05,0.00209417264868423,0.00256405824556918,0.00197818833418806,0.000710058373188288,0.00120158517054377,0.00208949870242483,0.000710348375891193,0.00125330526151491,0.000583944855061785,0.000526555505049052,0.000164254569633998,0.00162496961241907,0.000585417022606502,0.00256605216366936,0.00318035326447182,0.00228103556824501,0.00390000058831078,0.000335760543688483,0.00081447520075025,0.000240886713271463,0.000542759827504648,0.00200476112961975,0.00327454079620395,0.00227618115772626,0,0.00552602642531801,0.00564582986917022,0.00146040308303393,0.000685999220690724,0.000354500557888612,0.00156459320894135,0.0012160812268958,0.00219577579489276,0.00228826454509735,0.000532648196590232,0.000891522044829267,0.00229240163100312,0.00186921518388003,0.000467810719779528,0.000330615511593667,0.00100957835862396,0.00244642839536734,0.00248552256096085,0.001193409253852,0.0013592754075609,0.00279567386643835,0.00415677635346443,0.00369528578324733,0.00212599358674505,0.0012347709315667,0.00187781448010013,0.000500363003602464,0.00165532729876797,0.00447060117510188,0.000331549414044116,0.00255497689976417,0.00118562836324292,0.00317175665943393,0.00210905083604596,0.000872191825693761,0.00356034254007204,0.00166980839544117,0.00286709757851572
"ENSG00000133858.17",0.0105072696450288,0.0224287803345534,0.00422621131803971,0.0131652666625623,0.00961594568409926,0.0318132682973304,0.0350381811701081,0.0199301558558757,0.0147424871872351,0.0154775988943864,0.00180387438172103,0.0318083936931476,0.00312780446174631,0.00366237068706394,0.0159960711070731,0.00526442932070502,0.0345470913709621,0.0149647577627773,0.0164232216639696,0.00397755377638437,0.0178705751543178,0.0478906467685856,0.00159090070583511,0.00990652848018844,0.0490932759752903,0.00138200466021283,0.00119351612939156,0.0294912902017376,0.0351984504356531,0.00761641306622094,0.0010268638155406,0.00319412488884217,0.00853975353259446,0.00235359788497699,0.000180213113180658,0.00565157289515894,0.00803106111546864,0.00616242393268769,0.0023963693753874,0.00300118140115233,0.00722907807749548,0.00217960879338595,0.00363964516320251,0.00173211019572429,0.00248697547326085,0.00042325485614638,0.0053975086109955,0.00130138712710503,0.00664929582146535,0.011291327805924,0.00744035034744052,0.0112322318905546,0.00131367981564704,0.00206549519635441,0.000888179394441184,0.00165615319210372,0.00680330146043091,0.0103116719081155,0.00562486292174656,0.00552602642531801,0,0.0155514503470146,0.00373106714895908,0.00232939747049587,0.0010825993323374,0.0047883050933594,0.00313074882205803,0.00748822403911033,0.00582087917778794,0.0014822918469919,0.00297497475694095,0.00708004089833832,0.00661083409671732,0.00154444152263614,0.00110313149669458,0.00244226121420346,0.00681827500532418,0.00999131464291092,0.00551490825595628,0.00376057800304222,0.00856165300563543,0.0120160120034705,0.0127495424856093,0.00556037482915147,0.00400741493661196,0.00489014630303915,0.00116718025421843,0.0047417853910523,0.0127818834122245,0.000999010544874033,0.00685759638344057,0.00309831882898212,0.0107429908100891,0.00725980570997163,0.00266573085569688,0.0121960739434126,0.00521986290019783,0.00792997343937767
"ENSG00000134153.10",0.00951630829647325,0.0211874846545166,0.0040218720263658,0.0134522118334145,0.00894518344366763,0.0340583258735328,0.0327853906764548,0.0173844884918229,0.0180897792607084,0.0141404136637813,0.00213878258248513,0.0302545519182551,0.00443764555006998,0.00332724614161477,0.0179386313879122,0.00630661205562033,0.0416174704374088,0.0155730868153059,0.0154276201356548,0.00333160304352165,0.0155429919508097,0.0484891197270816,0.00123591427519207,0.00876073429291142,0.0428008655987893,0.00113251518909522,0.000959775400540635,0.0298494104636832,0.0323093278079668,0.00663208111861133,0.00108280599598646,0.00286199555861903,0.00964192741408544,0.00198294227763834,0.00016082583003779,0.00516899010177413,0.00949571380919645,0.00615643578641757,0.00363841858483841,0.00259147377230294,0.00735992317618383,0.00217348733536995,0.00439069481950572,0.00156035088273013,0.00206979985684633,0.000432706881165131,0.00489602643791896,0.00126128359056545,0.00624302383727931,0.00988741186983669,0.00666222281580381,0.012705775169136,0.00197045586059744,0.00210828282550347,0.000887721994172143,0.00150700483164381,0.00562972230576384,0.00883568042553747,0.00569999403352031,0.00564582986917022,0.0155514503470146,0,0.00385581168382166,0.00220946350154182,0.00292591020665154,0.0041466484221916,0.00314936004756938,0.00673196860675171,0.00677819605738747,0.00145097739707764,0.00510953567068439,0.00710439600142493,0.00602876384227846,0.00147165157412978,0.00102894952159641,0.00225119922118494,0.00622539072513209,0.0112929462591756,0.00456819822538483,0.00567325792681889,0.00963239219406077,0.0108225693239576,0.0120067346933216,0.0056068441559563,0.0034993471868731,0.00552674021639457,0.00116885367296319,0.00547532923293621,0.0144646213804925,0.00164672329883303,0.00638518987827318,0.00313739931943008,0.00959049319200127,0.00695209989222683,0.00369920087932533,0.0108286284092826,0.00523777987073604,0.0080288283599406
"ENSG00000135390.21",0.00220391187400576,0.00460392940029792,0.00107257075440371,0.00280582838549816,0.00220982200005318,0.00713033446444911,0.0079002827132047,0.00367745120757866,0.00366568389495069,0.00372328307472207,0.000396795218805238,0.0065062373318218,0.000717739685587662,0.000777342169576644,0.00360783076403437,0.00114931745249937,0.00708470992400854,0.00385753537741845,0.00341910860847204,0.000856596202600831,0.00357615291574015,0.0118241353121277,0.000400807606906802,0.00206523625125393,0.0099460951619901,0.000371190267486644,0.000272351649430687,0.00724521305913116,0.00757067066873762,0.00163926477145786,0.00031236560207194,0.000563224819035039,0.00160392966319821,0.000431006366424593,4.37714695844665e-05,0.0011932183492394,0.00175890198893834,0.00136775744125171,0.000504997019476873,0.00058384243208885,0.00214208543216416,0.000473936610365781,0.000852676705235995,0.000349384037850283,0.000449360207156129,9.29469949878084e-05,0.00110719757215739,0.000324476606602279,0.00165803213212457,0.00248994958292086,0.0015080736411353,0.00261714358330604,0.000279112036560452,0.000527480756321645,0.00014069937824831,0.000371318245221565,0.00166587105900191,0.00124989650035123,0.00130470355302932,0.00146040308303393,0.00373106714895908,0.00385581168382166,0,0.000582904384238666,0.000250472569981941,0.0012358510661605,0.000727289697918422,0.00179954687701859,0.00153154432199888,0.000363058633301016,0.00059856164917686,0.00144406678251756,0.00148493172630882,0.000402227042701872,0.000222745655371102,0.000701476790933654,0.00128205774560687,0.00208148148521668,0.00060481485412994,0.00113854315323643,0.00188587457408625,0.00275239527076159,0.00241633965743264,0.00124269091357527,0.000986568053331519,0.00115533192419734,0.000429279754824135,0.00105744293579525,0.00239327150939847,0.000214385519056443,0.00141953958067842,0.000750622174734165,0.00195190006536403,0.00144455669030002,0.000679606271475255,0.00229514936306417,0.00105906383407786,0.0017948047774375
